Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-7o5e,branch-slr6,branch-ll18,branch-nsxn,randomiser-qxk8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: participant proceeds,Store: experiment ends,Store: participant proceeds.,Store: experiment ends.,Store: consent
5,1750959238740,26/06/2025 17:33:58,1750944838740,-4,26/06/2025 09:33:58,232446,10,questionnaire-ybb8,,47653118,BLIND,13735187,,complete,,685d8436f96b1dcc59b84b86,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,640x576,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,54997,,,,,,,,,
1,1751424631624,02/07/2025 02:50:31,1751403031624,-6,01/07/2025 14:50:31,232446,10,questionnaire-ybb8,,47739552,BLIND,13756529,,complete,,68649dba2f7a5cc135423cbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x599,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1751424706078,02/07/2025 02:51:46,1751403106078,-6,01/07/2025 14:51:46,232446,10,questionnaire-ybb8,,47739552,BLIND,13756529,,complete,,68649dba2f7a5cc135423cbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x599,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751424706078,02/07/2025 02:51:46,1751403106078,-6,01/07/2025 14:51:46,232446,10,questionnaire-ybb8,,47739552,BLIND,13756529,,complete,,68649dba2f7a5cc135423cbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x599,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751424706078,02/07/2025 02:51:46,1751403106078,-6,01/07/2025 14:51:46,232446,10,questionnaire-ybb8,,47739552,BLIND,13756529,,complete,,68649dba2f7a5cc135423cbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x599,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,66a02d45a7db35d93c9f6a81,,,ID,1,object-55,,,,,I agree
5,1751424706079,02/07/2025 02:51:46,1751403106079,-6,01/07/2025 14:51:46,232446,10,questionnaire-ybb8,,47739552,BLIND,13756529,,complete,,68649dba2f7a5cc135423cbd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x599,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,pier_beer,,,,,info,,END,74367,,,,,,,,,
1,1751429009795,02/07/2025 04:03:29,1751411009795,-5,01/07/2025 18:03:29,232446,10,questionnaire-ybb8,,47739804,BLIND,13756597,,complete,,6864af26d6641771f8461972,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1920x897,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1751429155985,02/07/2025 04:05:55,1751411155985,-5,01/07/2025 18:05:55,232446,10,questionnaire-ybb8,,47739804,BLIND,13756597,,complete,,6864af26d6641771f8461972,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1422x664,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1751429155985,02/07/2025 04:05:55,1751411155985,-5,01/07/2025 18:05:55,232446,10,questionnaire-ybb8,,47739804,BLIND,13756597,,complete,,6864af26d6641771f8461972,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1422x664,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1751429155985,02/07/2025 04:05:55,1751411155985,-5,01/07/2025 18:05:55,232446,10,questionnaire-ybb8,,47739804,BLIND,13756597,,complete,,6864af26d6641771f8461972,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1422x664,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,669284eabea5b8c9655927da,,,ID,1,object-55,,,,,I agree
5,1751429155986,02/07/2025 04:05:55,1751411155986,-5,01/07/2025 18:05:55,232446,10,questionnaire-ybb8,,47739804,BLIND,13756597,,complete,,6864af26d6641771f8461972,computer,Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x720,1422x664,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,146149,,,,,,,,,
END OF FILE
